,funding_rounds,funding_duration_days,total_investment,years_to_first_funding,country_code_encoded,market_encoded,status_encoded
25062,1.0,0,100000.0,9.509589041095891,7,6,1
25063,1.0,0,149167.0,-0.0027397260273972603,19,19,2
25065,4.0,2458,3307500.0,0.0,49,8,2
25066,3.0,1649,9705000.0,1.5424657534246575,49,7,2
25068,1.0,0,100000.0,0.0,24,19,1
25069,3.0,752,31500000.0,0.4136986301369863,49,8,0
25070,1.0,0,13000000.0,0.4301369863013699,49,23,1
25071,2.0,301,28000000.0,3.43013698630137,49,19,0
25072,2.0,1331,1020000.0,0.915068493150685,49,7,2
25073,1.0,0,2500000.0,4.583561643835616,49,19,2
25074,1.0,0,1500000.0,2.2465753424657535,29,25,2
25075,2.0,493,2350000.0,-0.07671232876712329,49,19,2
25076,1.0,0,815000.0,3.884931506849315,49,19,2
25077,1.0,0,125000.0,0.2876712328767123,49,19,2
25078,2.0,7,155000.0,1.4465753424657535,49,17,2
25079,3.0,228,565000.0,1.4602739726027398,49,19,2
25080,2.0,357,500000.0,0.4301369863013699,49,19,2
25081,2.0,525,2200000.0,3.835616438356164,25,11,2
25082,1.0,0,170000.0,-3.197260273972603,49,19,2
25083,1.0,0,167000.0,-1.673972602739726,49,19,2
25084,1.0,0,5650000.0,7.032876712328767,25,23,2
25085,1.0,0,300000.0,8.421917808219177,36,19,2
25086,1.0,0,30000000.0,3.2383561643835614,49,2,2
25087,3.0,640,55000000.0,2.4164383561643836,15,23,2
25088,2.0,1569,21500000.0,1.5561643835616439,7,8,0
25089,2.0,137,1220000.0,0.5424657534246575,49,19,2
25090,1.0,0,2000000.0,0.36712328767123287,49,19,2
25091,2.0,61,1231756.0,2.0027397260273974,49,19,2
25092,5.0,1581,10700000.0,4.6657534246575345,49,23,0
25094,2.0,0,2700000.0,3.8986301369863012,49,14,2
25095,1.0,0,5061900.0,20.027397260273972,49,2,2
25096,2.0,91,270000.0,0.4986301369863014,42,10,2
25097,1.0,0,3000000.0,-0.936986301369863,19,18,2
25098,1.0,0,45000.0,0.0,49,19,2
25099,1.0,0,5800000.0,2.7534246575342465,49,19,2
25100,2.0,372,42000000.0,0.821917808219178,26,23,2
25101,1.0,0,500000.0,0.915068493150685,49,19,2
25102,1.0,0,475000.0,3.175342465753425,49,23,2
25103,4.0,1489,34600000.0,1.747945205479452,49,19,2
25104,3.0,323,2225000.0,3.0191780821917806,49,24,2
25105,1.0,0,1900000.0,1.789041095890411,49,5,2
25107,5.0,2671,39000000.0,2.0657534246575344,49,23,0
25108,3.0,1115,45520000.0,2.3123287671232875,18,17,0
25109,1.0,0,35000.0,0.5013698630136987,44,5,2
25110,3.0,857,205000.0,-2.334246575342466,26,7,2
25111,2.0,261,482602.0,1.663013698630137,49,19,2
25112,1.0,0,475550.0,6.7972602739726025,49,14,2
25113,1.0,0,1000000.0,8.994520547945205,49,19,2
25114,1.0,0,3500000.0,6.178082191780822,49,19,2
25115,1.0,0,1360000.0,0.0,49,19,2
25116,1.0,0,250000.0,0.9780821917808219,49,5,2
25117,4.0,365,3029994.0,1.6684931506849314,49,22,2
25118,1.0,0,875000.0,2.315068493150685,49,19,0
25119,1.0,0,200000.0,-0.08493150684931507,37,0,2
25120,3.0,753,16212601.0,3.1835616438356165,19,19,0
25121,2.0,457,7900000.0,3.252054794520548,49,19,0
25122,1.0,0,1000.0,0.0,2,19,2
25123,1.0,0,1200000.0,0.9671232876712329,19,5,2
25124,1.0,0,40000.0,0.10684931506849316,9,10,2
25125,1.0,0,909150.0,3.580821917808219,19,19,2
25126,4.0,1461,50000000.0,5.498630136986302,49,19,2
25127,2.0,0,95000.0,1.2493150684931507,49,19,2
25129,1.0,0,750000.0,0.8794520547945206,19,19,1
25130,1.0,0,2000000.0,0.7013698630136986,49,19,2
25131,7.0,2106,58000000.0,4.484931506849315,49,21,0
25132,1.0,0,25000.0,0.4520547945205479,49,23,2
25133,1.0,0,5600000.0,2.136986301369863,49,23,2
25134,1.0,0,13000.0,0.6657534246575343,49,5,2
25135,1.0,0,600000.0,0.5808219178082191,18,19,2
25136,1.0,0,7000000.0,3.2164383561643834,49,19,2
25137,3.0,1162,12840000.0,4.197260273972603,49,8,2
25138,2.0,149,1500000.0,-0.947945205479452,49,17,2
25139,1.0,0,1100000.0,0.7232876712328767,49,23,2
25140,1.0,0,1000000.0,1.83013698630137,49,19,2
25141,5.0,1269,190000000.0,0.5835616438356165,49,19,2
25142,1.0,0,210000.0,1.4438356164383561,49,12,1
25143,1.0,0,2500000.0,0.5013698630136987,49,19,0
25144,2.0,0,135000.0,0.7780821917808219,49,19,2
25145,2.0,316,715000.0,1.810958904109589,49,14,2
25146,2.0,198,9000000.0,0.16986301369863013,49,19,2
25147,1.0,0,40000.0,0.3698630136986301,9,23,2
25148,6.0,1946,38100000.0,2.202739726027397,49,8,2
25149,1.0,0,195420.0,-0.3452054794520548,27,17,1
25150,1.0,0,30000000.0,7.027397260273973,49,4,2
25151,1.0,0,572000.0,3.835616438356164,19,23,2
25152,1.0,0,8500000.0,4.052054794520548,49,19,0
25153,1.0,0,1500000.0,0.9013698630136986,49,19,2
25154,2.0,542,1583166.0,0.873972602739726,7,23,2
25155,1.0,0,279720.0,0.0,13,19,2
25156,1.0,0,25000.0,-0.07671232876712329,49,19,2
25157,2.0,170,65000.0,0.3917808219178082,49,7,2
25161,1.0,0,40000.0,0.5780821917808219,49,10,2
25162,2.0,304,802100.0,0.589041095890411,13,19,1
25163,1.0,0,40000.0,0.8575342465753425,9,11,2
25164,1.0,0,650000.0,0.8356164383561644,49,18,2
25165,1.0,0,3000000.0,0.7917808219178082,49,19,2
25166,4.0,2623,20290000.0,0.4520547945205479,49,19,2
25167,1.0,0,40000.0,0.8931506849315068,9,0,2
25168,6.0,1823,20153939.0,0.4931506849315068,49,19,2
25169,1.0,0,110000.0,3.117808219178082,49,23,2
25170,2.0,851,1584717.0,1.5013698630136987,29,7,2
25171,1.0,0,3000000.0,0.6054794520547945,49,7,0
25172,1.0,0,100000.0,2.367123287671233,49,7,2
25173,2.0,590,1977372.0,3.0904109589041098,34,19,2
25174,1.0,0,250000.0,-0.5753424657534246,49,0,2
25175,5.0,511,4221970.0,-0.473972602739726,13,19,2
25176,4.0,3719,18500000.0,-1.084931506849315,49,5,0
25178,1.0,0,250000.0,0.7945205479452054,49,19,2
25179,2.0,181,68694.0,0.4191780821917808,13,19,2
25180,1.0,0,40000.0,0.6986301369863014,49,19,2
25181,2.0,777,168403.0,3.4438356164383563,19,19,2
25182,2.0,148,35715237.0,0.9753424657534246,49,2,2
25183,1.0,0,100000.0,3.0876712328767124,49,17,2
25184,2.0,327,1075000.0,3.0575342465753423,49,9,2
25185,2.0,857,310457.0,0.0,41,19,2
25186,1.0,0,228913.0,1.295890410958904,19,17,2
25187,2.0,880,5000000.0,1.2246575342465753,49,6,0
25188,1.0,0,227287.0,2.4684931506849317,19,6,2
25189,3.0,243,588472.0,0.0,19,19,2
25190,1.0,0,500000.0,0.2465753424657534,49,19,2
25191,3.0,608,3500000.0,1.3315068493150686,49,19,0
25192,2.0,15,170000.0,0.0,49,19,2
25193,1.0,0,27034.0,1.7506849315068493,18,5,2
25194,3.0,467,16900000.0,1.0876712328767124,49,9,2
25195,1.0,0,570000.0,-0.5041095890410959,49,19,2
25196,2.0,449,5800000.0,-1.2328767123287672,49,19,2
25197,3.0,936,14900000.0,0.10684931506849316,49,19,2
25198,2.0,530,1750000.0,0.9178082191780822,49,9,2
25199,2.0,624,3300000.0,1.2082191780821918,29,9,2
25200,3.0,545,26000006.0,4.676712328767123,49,9,0
25201,1.0,0,12450000.0,1.3835616438356164,2,19,2
25202,1.0,0,1500000.0,0.0,49,9,1
25203,1.0,0,300000.0,0.0,17,6,2
25204,1.0,0,20000.0,0.0,49,9,1
25206,2.0,296,19000000.0,1.2767123287671234,19,9,2
25207,3.0,882,3224792.0,0.6602739726027397,49,9,2
25208,5.0,747,973563.0,-0.0410958904109589,19,17,2
25209,1.0,0,9000000.0,2.232876712328767,19,9,2
25210,1.0,0,90000.0,0.4876712328767123,6,19,2
25211,1.0,0,120000.0,0.0,49,22,2
25212,2.0,1069,9325814.0,6.523287671232877,49,12,2
25213,1.0,0,3788128.0,3.8602739726027395,19,12,2
25215,2.0,12,700000.0,0.2602739726027397,49,19,2
25216,2.0,1748,1000000.0,0.0,19,25,2
25217,2.0,149,585000.0,14.301369863013699,49,5,2
25218,2.0,1859,6291194.0,7.454794520547945,13,2,2
25219,2.0,387,2332925.0,1.1397260273972603,49,17,2
25220,2.0,507,850000.0,2.8602739726027395,49,8,2
25221,1.0,0,500000.0,0.16712328767123288,49,19,1
25222,1.0,0,500000.0,1.3863013698630138,49,17,1
25223,1.0,0,5000000.0,7.6657534246575345,49,7,2
25224,1.0,0,75000.0,0.2356164383561644,24,6,2
25225,1.0,0,175000.0,2.0054794520547947,49,23,2
25226,1.0,0,1200000.0,2.041095890410959,49,6,2
25227,1.0,0,40000.0,1.1232876712328768,7,9,2
25228,3.0,458,135000.0,0.2602739726027397,49,5,2
25229,6.0,3307,100520000.0,0.33424657534246577,49,8,2
25230,7.0,2987,61000000.0,1.7232876712328766,49,5,2
25231,1.0,0,2331522.0,8.175342465753424,49,23,2
25232,1.0,0,200000.0,2.1424657534246574,49,23,2
25233,2.0,449,40000.0,1.6054794520547946,49,19,2
25234,1.0,0,16000.0,0.0,37,23,2
25235,1.0,0,1500000.0,0.0,24,23,2
25236,2.0,929,158700000.0,6.523287671232877,13,3,1
25237,4.0,1400,11000000.0,0.39452054794520547,49,22,2
25238,4.0,550,13500000.0,1.073972602739726,49,1,2
25239,7.0,3044,23080241.0,1.084931506849315,10,23,2
25240,4.0,975,950563.0,-1.1534246575342466,7,5,2
25241,2.0,2019,3636603.0,6.167123287671233,19,12,2
25242,4.0,795,17009150.0,1.0657534246575342,49,17,2
25243,3.0,2019,16512391.0,9.005479452054795,49,21,0
25244,1.0,0,45000.0,0.18904109589041096,49,19,2
25245,1.0,0,750000.0,0.5808219178082191,49,19,0
25246,2.0,384,1530000.0,0.28493150684931506,19,19,0
25247,1.0,0,1203068.0,3.186301369863014,15,12,2
25248,1.0,0,98534.0,1.273972602739726,19,17,2
25249,3.0,840,75000000.0,2.0821917808219177,49,1,2
25250,1.0,0,75000.0,0.1232876712328767,49,19,2
25251,2.0,600,425000.0,-0.4136986301369863,49,19,2
25252,4.0,834,33000000.0,1.3315068493150686,25,19,2
25253,1.0,0,1000000.0,4.723287671232876,49,10,2
25254,3.0,710,4548898.0,1.1506849315068493,49,2,2
25255,4.0,1325,18500000.0,1.895890410958904,49,3,0
25256,1.0,0,100000.0,0.2410958904109589,49,19,2
25257,1.0,0,20000000.0,29.635616438356163,49,19,2
25259,1.0,0,450000.0,2.7315068493150685,37,3,2
25260,1.0,0,1000000.0,19.65205479452055,49,16,2
25261,1.0,0,9329636.0,6.947945205479452,49,2,2
25262,4.0,917,43600000.0,1.9589041095890412,24,3,2
25263,1.0,0,25000.0,2.5945205479452054,7,3,2
25264,3.0,602,2900000.0,1.5013698630136987,49,3,2
25265,1.0,0,1000.0,1.1726027397260275,49,2,2
25266,3.0,1743,37000000.0,3.0164383561643837,49,19,2
25267,1.0,0,3000000.0,1.5013698630136987,29,19,2
25268,2.0,211,1400000.0,0.2465753424657534,49,19,0
25269,6.0,1993,640800000.0,5.394520547945206,49,3,0
25270,1.0,0,43500000.0,11.271232876712329,49,13,2
25271,4.0,405,80199996.0,3.6684931506849314,49,13,2
25272,1.0,0,2500000.0,2.8657534246575342,49,3,2
25273,1.0,0,316000000.0,27.654794520547945,49,23,2
25274,7.0,2305,245500000.0,-0.0547945205479452,49,3,2
25275,1.0,0,1800000.0,0.8767123287671232,49,19,2
25276,2.0,1232,20000000.0,7.501369863013698,10,19,2
25277,1.0,0,50000.0,0.9561643835616438,49,3,2
25278,5.0,2144,225900000.0,2.084931506849315,49,19,2
25279,2.0,899,6527820.0,4.756164383561644,49,19,2
25280,1.0,0,1000000.0,2.0191780821917806,49,3,2
25281,2.0,112,2900000.0,5.553424657534246,49,3,2
25283,1.0,0,100000.0,-1.084931506849315,49,19,2
25284,3.0,195,395000000.0,4.353424657534247,49,19,2
25285,1.0,0,200000.0,3.9287671232876713,49,3,2
25286,1.0,0,375000.0,-0.04657534246575343,49,19,1
25287,1.0,0,300000.0,0.21095890410958903,29,22,2
25288,2.0,78,147531.0,0.2054794520547945,7,5,2
25289,2.0,303,1199995.0,1.4219178082191781,49,3,2
25290,1.0,0,44500000.0,29.589041095890412,49,21,0
25291,3.0,478,8200000.0,0.3287671232876712,49,19,2
25292,1.0,0,5999956.0,2.5561643835616437,49,19,2
25293,1.0,0,200000.0,1.0027397260273974,24,19,2
25294,9.0,2264,486600000.0,1.4684931506849315,49,19,2
25295,1.0,0,2923307.0,9.838356164383562,10,16,2
25296,1.0,0,7000000.0,28.36986301369863,7,15,2
25297,1.0,0,284999.0,6.435616438356164,49,8,2
25298,2.0,335,40000000.0,1.4328767123287671,10,16,2
25299,1.0,0,15000000.0,4.46027397260274,49,19,2
25300,3.0,1523,10878827.0,3.180821917808219,10,16,2
25301,1.0,0,127469.0,3.8493150684931505,19,19,2
25302,6.0,549,524503.0,0.08767123287671233,19,19,2
25303,1.0,0,1600000.0,1.3506849315068492,49,11,2
25304,1.0,0,4000000.0,10.753424657534246,49,19,2
25305,1.0,0,1050000.0,2.287671232876712,49,14,2
25306,2.0,411,9360573.0,0.7479452054794521,49,5,2
25307,3.0,694,272000000.0,1.0657534246575342,17,11,0
25308,1.0,0,10000000.0,20.813698630136987,49,20,2
25309,1.0,0,10900000.0,26.621917808219177,49,19,2
25310,1.0,0,100000.0,-1.0027397260273974,49,7,1
25311,4.0,4109,36847126.0,-10.342465753424657,49,19,2
25312,1.0,0,20000000.0,8.005479452054795,26,19,0
25313,2.0,370,35800000.0,15.693150684931506,49,13,0
25314,3.0,1667,19300000.0,3.0136986301369864,49,19,2
25315,1.0,0,500000.0,0.4191780821917808,49,19,2
25316,1.0,0,3000000.0,18.81917808219178,49,2,2
25317,2.0,80,86281.0,2.0,9,0,2
25318,1.0,0,450000.0,0.43561643835616437,49,11,2
25319,3.0,821,20200000.0,-0.915068493150685,49,17,0
25320,1.0,0,1700000.0,2.3945205479452056,49,16,2
25321,2.0,343,6100000.0,5.30958904109589,49,19,2
25322,2.0,435,10000000.0,1.0,49,19,2
25323,3.0,1542,23200000.0,1.3287671232876712,49,17,2
25324,3.0,1228,102073269.0,5.912328767123288,18,2,2
25325,2.0,478,5940000.0,3.4657534246575343,18,23,2
25326,2.0,218,2125000.0,2.756164383561644,49,8,2
25327,2.0,665,1700000.0,0.04657534246575343,49,6,2
25328,4.0,2107,15500000.0,0.16712328767123288,49,19,2
25329,4.0,540,2975000.0,0.9534246575342465,49,19,2
25330,1.0,0,100000.0,0.0,49,19,1
25332,1.0,0,40000.0,1.1178082191780823,24,23,2
25334,5.0,857,4165000.0,0.9945205479452055,49,22,2
25335,2.0,485,1300000.0,2.0027397260273974,49,19,2
25336,4.0,1725,36250000.0,0.14520547945205478,26,19,1
25337,3.0,2554,37925700.0,4.394520547945206,13,2,2
25338,1.0,0,250000.0,0.6876712328767123,49,14,2
25339,2.0,36,674917.0,0.7863013698630137,7,19,2
25340,1.0,0,4000000.0,0.0,49,23,2
25341,1.0,0,20000.0,0.0,49,19,2
25342,1.0,0,1500000.0,2.978082191780822,49,23,2
25343,2.0,390,1516843.0,1.356164383561644,49,6,2
25344,2.0,730,24300000.0,2.852054794520548,49,12,2
25345,1.0,0,1800000.0,5.4301369863013695,49,19,2
25346,1.0,0,1751000.0,3.378082191780822,49,1,2
25347,1.0,0,1600000.0,-0.0821917808219178,49,11,2
25349,1.0,0,80000.0,0.915068493150685,26,23,2
25350,1.0,0,5700000.0,7.372602739726028,24,18,2
25351,5.0,833,18759387.0,0.473972602739726,49,19,2
25352,3.0,732,750000.0,1.284931506849315,49,19,2
25353,3.0,906,5025000.0,1.252054794520548,42,5,2
25354,1.0,0,17414119.0,5.578082191780822,19,17,0
25355,3.0,396,550000.0,0.3315068493150685,34,20,2
25356,1.0,0,800000.0,2.9095890410958902,49,0,1
25357,1.0,0,750000.0,3.463013698630137,49,14,2
25358,1.0,0,35000.0,1.0986301369863014,27,13,2
25359,1.0,0,173111.0,11.210958904109589,49,14,2
25360,1.0,0,5000.0,0.33424657534246577,49,17,2
25361,2.0,1548,25745170.0,25.53698630136986,49,13,2
25362,2.0,285,525000.0,3.26027397260274,49,19,2
25363,1.0,0,7112500.0,52.31232876712329,49,12,2
25364,1.0,0,120377.0,6.243835616438356,49,13,2
25365,5.0,1216,55333100.0,3.271232876712329,49,13,2
25366,2.0,1414,3870500.0,2.9808219178082194,49,23,2
25367,1.0,0,1800000.0,1.082191780821918,18,17,2
25368,1.0,0,1000000.0,0.0,49,16,2
25369,2.0,395,3500000.0,-0.16712328767123288,49,5,0
25370,1.0,0,100000.0,0.336986301369863,49,5,2
25371,1.0,0,150000.0,0.0,49,19,2
25372,2.0,933,11168660.0,4.6438356164383565,19,19,2
25373,2.0,0,65000.0,0.26575342465753427,21,22,2
25374,1.0,0,20000.0,0.23835616438356164,49,19,2
25375,3.0,368,3017000.0,0.41643835616438357,49,19,2
25376,1.0,0,792132.0,1.536986301369863,49,19,2
25377,1.0,0,36700000.0,20.205479452054796,49,19,2
25378,4.0,1367,900000000.0,10.306849315068494,49,23,2
25379,1.0,0,1071730.0,6.3342465753424655,17,23,2
25380,2.0,531,150000.0,0.0,49,23,2
25381,1.0,0,4000000.0,1.3753424657534246,49,19,2
25382,1.0,0,100000.0,1.0794520547945206,49,19,2
25383,1.0,0,325000.0,1.3150684931506849,19,5,2
25384,2.0,1641,16666.0,-0.13150684931506848,8,3,2
25385,1.0,0,800000.0,0.0,49,23,2
25386,1.0,0,1200000.0,3.0191780821917806,49,19,2
25387,1.0,0,150000.0,0.03561643835616438,49,3,2
25388,1.0,0,300000.0,0.0,49,19,2
25389,3.0,328,235609.0,1.104109589041096,19,3,2
25390,3.0,1216,1627829.0,3.0931506849315067,49,19,2
25391,1.0,0,40000.0,2.3424657534246576,49,18,2
25392,1.0,0,87500.0,1.8794520547945206,49,4,2
25393,3.0,629,24000000.0,2.6136986301369864,49,3,2
25394,1.0,0,30000000.0,20.24931506849315,49,4,2
25395,7.0,2901,116305000.0,3.0027397260273974,49,2,2
25396,1.0,0,22900000.0,21.723287671232878,24,16,2
25397,7.0,2871,76078582.0,0.17534246575342466,49,21,2
25398,1.0,0,260000.0,0.2465753424657534,32,19,2
25399,5.0,864,21507228.0,2.1671232876712327,49,19,2
25400,8.0,1747,74558621.0,2.4054794520547946,49,13,2
25401,3.0,168,965000.0,1.084931506849315,49,22,2
25402,1.0,0,20000000.0,3.5561643835616437,49,23,2
25403,1.0,0,70000.0,0.6383561643835617,48,9,2
25404,1.0,0,550000.0,1.1424657534246576,49,5,0
25405,1.0,0,653999.0,1.0684931506849316,49,21,2
25406,1.0,0,200000.0,3.164383561643836,13,19,2
25408,1.0,0,60000000.0,6.2164383561643834,49,19,2
25409,1.0,0,100000.0,1.4164383561643836,49,19,2
25410,1.0,0,5684658.0,9.164383561643836,49,13,2
25411,1.0,0,300000.0,0.0,49,19,2
25412,4.0,1948,3000000.0,0.5835616438356165,49,19,2
25413,1.0,0,300000.0,4.926027397260274,49,23,2
25414,1.0,0,1988994.0,0.25205479452054796,49,19,2
25415,2.0,365,4650000.0,3.3315068493150686,49,5,0
25416,3.0,578,46000.0,-0.5726027397260274,49,19,2
25417,1.0,0,1000000.0,1.6958904109589041,49,11,2
25419,1.0,0,375000.0,0.11506849315068493,15,19,2
25420,3.0,1424,11300000.0,-3.506849315068493,49,5,1
25421,1.0,0,1000000.0,0.547945205479452,49,19,2
25422,2.0,418,4500000.0,0.3589041095890411,49,19,0
25423,1.0,0,720496.0,1.6493150684931508,13,12,2
25424,1.0,0,350000.0,0.0,49,22,1
25425,1.0,0,2000000.0,5.131506849315069,49,22,1
25426,1.0,0,750000.0,3.4712328767123286,49,2,2
25427,1.0,0,700000.0,2.1890410958904107,49,23,2
25428,1.0,0,300000.0,0.0,49,14,1
25429,3.0,680,1486851.0,0.08493150684931507,49,0,1
25430,2.0,441,1350000.0,-0.25205479452054796,49,19,2
25431,1.0,0,1003851.0,0.18356164383561643,7,19,2
25432,1.0,0,1300000.0,2.6246575342465754,49,19,2
25433,2.0,351,40500000.0,6.926027397260274,49,15,2
25434,3.0,1096,21500000.0,0.6575342465753424,49,19,2
25435,1.0,0,110000.0,1.3178082191780822,49,23,2
25436,1.0,0,50000.0,-0.6657534246575343,49,19,1
25437,1.0,0,1286600.0,1.8027397260273972,49,23,2
25438,2.0,413,16000000.0,6.572602739726028,49,3,2
25439,1.0,0,39000.0,1.2328767123287672,49,22,2
25440,3.0,1155,10500000.0,0.6301369863013698,49,2,2
25441,1.0,0,20000.0,0.1726027397260274,49,10,2
25442,1.0,0,49342.0,0.1232876712328767,7,20,2
25443,1.0,0,2600000.0,2.638356164383562,49,12,2
25444,4.0,1078,21591233.0,2.1424657534246574,19,8,2
25445,1.0,0,2500000.0,3.3205479452054796,49,19,2
25446,2.0,38,106568.0,0.8986301369863013,25,19,2
25447,3.0,906,23600000.0,1.3315068493150686,49,19,2
25448,3.0,635,9200000.0,0.0,49,19,2
25449,2.0,277,750000.0,0.2958904109589041,49,12,2
25450,1.0,0,50000.0,0.0,49,19,2
25451,2.0,235,3475521.0,2.6054794520547944,49,5,2
25452,1.0,0,500000.0,1.1095890410958904,49,19,2
25453,1.0,0,20000.0,0.18082191780821918,49,19,2
25454,5.0,1655,40500000.0,0.12602739726027398,49,19,2
25455,3.0,727,2530004.0,0.25753424657534246,49,14,2
25456,1.0,0,510364.0,2.5643835616438357,19,0,2
25457,4.0,334,9001000.0,1.115068493150685,49,22,2
25458,2.0,433,14000000.0,1.5835616438356164,49,19,2
25459,1.0,0,51421.0,1.5178082191780822,19,23,2
25460,3.0,395,1120000.0,1.7780821917808218,49,19,2
25461,3.0,232,1220000.0,0.6547945205479452,49,19,2
25462,5.0,3360,34799900.0,0.5808219178082191,49,23,2
25463,2.0,212,2000000.0,0.7506849315068493,49,19,1
25464,4.0,824,2950000.0,1.4109589041095891,49,19,2
25465,1.0,0,1000000.0,25.512328767123286,49,4,0
25466,5.0,415,559194.0,-0.08767123287671233,19,6,2
25467,1.0,0,20000.0,2.789041095890411,49,19,2
25468,2.0,287,8620520.0,1.5452054794520549,19,6,2
25469,4.0,1047,11300000.0,0.0,49,0,2
25470,1.0,0,50000.0,1.6767123287671233,49,19,2
25471,1.0,0,1000000.0,0.0,49,5,2
25472,4.0,2077,21139440.0,-1.9753424657534246,49,19,2
25473,1.0,0,1145120.0,1.6684931506849314,34,22,2
25475,1.0,0,1000000.0,1.7232876712328766,49,19,2
25476,6.0,831,15599906.0,7.254794520547946,49,19,0
25477,1.0,0,200000.0,0.7671232876712328,49,16,2
25478,1.0,0,90000.0,1.0,49,23,2
25479,1.0,0,15212981.0,2.665753424657534,10,24,2
25480,1.0,0,532500.0,8.786301369863013,49,2,2
25481,3.0,1286,14600000.0,2.808219178082192,49,19,2
25482,2.0,630,201400.0,0.0,49,19,2
25483,1.0,0,5000000.0,7.076712328767123,49,23,1
25484,3.0,2008,70500000.0,2.750684931506849,49,23,0
25485,1.0,0,20000.0,0.0,49,7,2
25486,1.0,0,1500000.0,4.468493150684932,49,3,2
25487,1.0,0,30839600.0,2.3589041095890413,19,17,2
25488,1.0,0,200000.0,8.221917808219178,49,2,2
25489,1.0,0,48000000.0,11.813698630136987,24,2,2
25490,1.0,0,1400000.0,1.4164383561643836,49,23,2
25492,3.0,2793,1620000.0,3.8,19,20,2
25493,6.0,1865,19700000.0,2.3205479452054796,49,19,0
25494,1.0,0,1375687.0,1.8547945205479452,49,2,2
25495,1.0,0,721481.0,6.928767123287671,13,25,2
25496,2.0,571,9800000.0,0.9178082191780822,49,14,2
25497,6.0,2670,387185400.0,6.03013698630137,14,2,2
25498,5.0,1245,39044997.0,0.39452054794520547,49,19,2
25499,1.0,0,20000000.0,0.2958904109589041,49,2,0
25500,5.0,1478,47778903.0,2.0,49,8,2
25502,1.0,0,300000.0,0.863013698630137,49,19,2
25503,1.0,0,605250.0,1.273972602739726,13,23,2
25505,3.0,750,26200000.0,6.545205479452055,49,21,0
25506,3.0,423,9000000.0,0.1506849315068493,49,20,2
25507,1.0,0,17000000.0,5.813698630136987,49,19,2
25508,1.0,0,4430000.0,3.9315068493150687,18,2,2
25509,5.0,1147,32400000.0,0.4136986301369863,49,13,2
25510,3.0,301,495000.0,0.3287671232876712,49,19,2
25511,1.0,0,3000000.0,14.887671232876713,49,19,2
25512,3.0,2788,3103358.0,4.331506849315068,49,13,2
25513,6.0,2599,43500000.0,-0.005479452054794521,49,19,2
25514,2.0,512,1450000.0,1.1561643835616437,49,19,2
25515,1.0,0,5000000.0,-4.498630136986302,49,19,2
25516,1.0,0,5000000.0,11.465753424657533,49,2,2
25517,4.0,594,644000.0,0.4191780821917808,49,19,2
25518,3.0,337,206360.0,0.9534246575342465,7,19,2
25519,1.0,0,4000000.0,1.873972602739726,26,23,2
25520,2.0,577,3600000.0,1.5890410958904109,49,19,2
